listing_id,id,date,reviewer_id,reviewer_name,comments,sentiment_score,sentiment_label
53132475,918846480495507093,2023-06-21,248000609,Lily,"Beautiful building, well run. Complimentary coffee until 11am. Walkable neighborhood. Really cute rooms (small, but cute).",0.38,Positive
647623852337935394,1249359454337678964,2024-09-19,102335788,Gilroy,"Great accommodation,  great hospitality",0.8,Positive
8327773,816760311863241578,2023-01-31,144550425,Michael,"What a beautiful Brownstone! Jason is lovely as well. If you’re thinking of picking this place, just do it.",0.75,Positive
26332468,925380930152145945,2023-06-30,41002245,Kate,This apartment is in such a great location. Lots of walkable places and close to subways. The linens were so soft and the apartment had everything we needed. We’d stay here again!,0.3083333333333333,Positive
28015516,930484357818388255,2023-07-07,499033992,Sanae,Jewelさんは、とても親切で素敵な方でした。<br/>部屋も清潔で、マンハッタンに行ける最寄りの地下鉄の駅まで徒歩6分ととても便利な場所でした。<br/>また訪れたいです！,0.0,Neutral
54352197,583279473215324836,2022-03-15,423088225,Lilian,Very clean and comfortable. Easy to check in. Lots of tea/coffee options.,0.4366666666666667,Positive
51412408,763768474449469340,2022-11-19,449746053,Mykyta,Rafael was great host! He tryed to solve all questions and answers quickly! In room I found everything I need,0.7083333333333333,Positive
1111072720693755574,1579106949971238415,2025-12-18,248685118,Rohammad,"Not a bad experience. However the room didn’t have a refrigerator and I didn’t know to ask. Neither was it explained upon arrival. Overall, I’d rate it a “C”.",0.1749999999999999,Positive
14982260,550695131963903387,2022-01-29,61388360,Shahla,Adrian’s place is wonderful! Very clean and is fully stocked with everything you could need. Great communication and quick to respond. We will be back!,0.522,Positive
700888293266225258,1366771120525999256,2025-02-28,497650552,Alexa,"Amazing. Easy location, affordable, no hassle checking in or out. Would recommend.",0.5166666666666667,Positive
773826216180195039,971063381509016631,2023-09-01,394541684,Catalina,"If I could give Leanne’s place more than 5 stars I would. It was much better than I had ever expected and it was just what I needed as I searched for a permanent apartment in Brooklyn. Leanne is warm, kind, creative, and genuinely someone with abundant positive energy. I recommend this place for anyone looking to heal, start over, or just enjoy a beautiful place in Brooklyn.",0.4615702479338843,Positive
36836336,788398532458994209,2022-12-23,185353436,Lorna,Good neighborhood and convenient location. Small but very well equipped. Host was responsive and helpful.,0.2166666666666666,Positive
1155943556816365963,1237755859797935825,2024-09-03,319004347,Jorge,"very beautiful location and a big room , very nice people and exelent location if you want to explore prospect park and little Caribbean!",0.38640625,Positive
3123479,784075708913868009,2022-12-17,15220018,Jakub,"George's place is clean and cozy. Kitchen has everything one would need. We liked the apartment. Only disadvantage is wooden floor, because you can hear people upstairs walking, but that was mentioned in description.",0.1533333333333333,Positive
20801864,1495772701709018934,2025-08-25,469138329,Thomas,Amazing host and helped when i had any questions,0.6000000000000001,Positive
19329404,681905580932960768,2022-07-29,26500149,Tim,Great spot in Brooklyn,0.8,Positive
1289945114068321574,1494316082544463672,2025-08-23,369175793,Susan,We loved Janet and her home.  Everything about this place is great!  A peaceful refuge in a busy and big city.  You will not regret staying here!,0.41,Positive
842859220033081539,996468546935842911,2023-10-06,208830246,Neelakshi,"Stay at Jhon's place was cozy and comfortable. The place is clean, and check in was smooth as the instructions were very clear. It's very near to the JFK airport, so a good place to stay if you have an early morning flight.",0.2533333333333333,Positive
760831577880022251,905151477606090131,2023-06-02,64223333,Charles,"Great space, near everything and easy to get into.",0.4444444444444445,Positive
647713196690082967,931889059494172909,2023-07-09,395818394,Jayaprada,"We would definitely recommend this place as it is really beautiful apartment with all amenities. Great hostess too! Thank you for everything, Gizem 😊",0.6166666666666667,Positive
53153292,871765347897001707,2023-04-17,274562965,Mohammed,Very nice room and access close to public transports to downtown 👌,0.39,Positive
683832772356785161,1029118706293658842,2023-11-20,130704527,Robert,"Good location about 25 min by metro into central manhattan. Very responsive host and couldn't have been more attentive to us with any problems, coming out late to deal with issues, and ensured we were ok throughout our stay.",0.2857142857142857,Positive
784672458205813555,1220313805939757560,2024-08-10,489456083,Anand,Howard was a great host; we were lucky to find this place in East Village.,0.5666666666666667,Positive
585382126083893704,937703342400904375,2023-07-17,223227698,Biniam,"Staff friendly and the place amazing ,everything near by.",0.3583333333333334,Positive
1004466409355496588,1251497072118617575,2024-09-22,283831494,Joshua Clive Cisco,"Very clean, and very convenient 👍.<br/>Nice and quiet area, great for a solo trip.",0.3691666666666667,Positive
724702772019188387,992098775392110815,2023-09-30,396163477,Juliet,Wonderful and accommodating host. Beautiful area and house. Peaceful surroundings. Highly recommend and would stay here again.,0.5650000000000001,Positive
24973698,607151501965412019,2022-04-17,28119960,Ashley,"Clean, quiet, and safe space to spend the weekend in NYC.. walked a few blocks and public transportation is easily accessible.",0.1736111111111111,Positive
53796775,1282786127245278461,2024-11-04,179016064,Cosmo,"Terry's place was very private and secure and felt right at home. It takes just over 40mims to get to downtown Manhattan on the metro. I would recommend Van Siclen Metro Station instead of New Lots (slightly rough area), but, otherwise I'm happy to recommend Terry s listing.",0.2536796536796536,Positive
51228351,1217527216942241156,2024-08-06,546030346,Denisse,"Me pareció increíble hospedarme con ellos, una excelente ubicación y personal del hotel súper amable. Necesitábamos resguardar nuestro equipaje antes de hacer check in y en recepción nos apoyaron con eso sin ningún problema. Esperando volver pronto a NY 🩷",0.0,Neutral
824642500642437382,957281782440747145,2023-08-13,106422234,Andrew,"Highly recommend! This unit is in the heart of Astoria, but it is off the main road so it is nice and quiet. There is quick access to many restaurants and this is a very walkable location. <br/>The unit is great - in unit laundry, AC, dishwasher, and it is all very clean and new. Colin and Emily are also amazing hosts.",0.3648209366391184,Positive
958891583704104591,1447230393287633050,2025-06-19,551119246,Roman And Karla,"Maria as host is very responsible,  quick to respond,  bilingual,  etc...",0.2966666666666666,Positive
51035025,1411706307762338759,2025-05-01,63518375,Robert J,Great place to stay highly recommend,0.48,Positive
51205263,684043399953824615,2022-08-01,459780905,Barbara,"Thank you for providing a lovely Home, Space, and Amenities!  Our Family Trip and Events were met with ease, comfort, and pleasant & timely Customer Service!  As a Chef, I truly appreciated having a wonderful Kitchen.  As a Creature Comfort Traveler, I extremely appreciated having a Home to stay in where I could have my vehicle, room to spread out, and security of stay.  We truly felt like we were in a Home about to be in a photoshoot for a magazine, but at the same time felt comfortable and welcomed.  I have already forwarded your information to a Client & Friend for their future stays.  Until my  next NYC Trip, all the best and thank you sincerely!",0.4515151515151515,Positive
1320992709168452286,1366855865195849815,2025-02-28,86148917,Elizabeth,A solid efficiency apartment in a great location!,0.5,Positive
1568340107725244785,1602399413316340402,2026-01-19,731395304,Kevin,WiFi didn’t work properly half the time …,-0.1666666666666666,Negative
942394186707379939,1258096296981983191,2024-10-01,114248127,Akshi,Amazing place to crash for when you need to get to the airport,0.6000000000000001,Positive
1731365,796359485561416493,2023-01-03,101304963,Choong,"We enjoyed our stay here. It was spacious for three of us filled with beautiful furniture and artwork. Beds were very clean and comfy. We used kitchen a lot more than we planned because cooking was fun there. Most of all, this place has an old but still wonderful  Chiickering baby grand piano  in beautiful living space that my daughter enjoyed practicing for her recital (and we all spent a good time there). Location was very convenient and close to lots of attractions. And Francesca and Jack’s instructions were very detailed and helpful; and they were very responsive.",0.4703921568627451,Positive
566096258016765596,585491574282759155,2022-03-18,436295463,Stevie,"Great place, would recommend",0.8,Positive
30096719,1275506943894356501,2024-10-25,258086320,Garrett,"Clean, nice place in a great location. Exactly as advertised.",0.5041666666666667,Positive
755854437155644260,863786954151810014,2023-04-06,6148653,Mihai Bogdan,Javier is very polite. Room was clean and had character.,0.2833333333333333,Positive
1067484164512158205,1571885320422346468,2025-12-08,185168146,Kelly,Beautiful room!! Very clean.  Excellent location.  Would stay there again without question.,0.8255555555555555,Positive
6477558,890616030246972210,2023-05-13,243702379,Shannon,"I stayed in Nina’s AirBnB for a semester and the location is extremely convenient for getting around the city. The one extremely inefficient thing I would say is there is no washer of dryer in this unit and only expensive cleaners within walking distance. And I must say it’s not fair as i know her other units have one included. The walls are extremely thin, and the building is poorly maintained and always very dirty. The front door never closes properly, majority of the time I always found it open which is very unsafe. The rooms are quite spacious which is nice but the kitchen is very small and has no windows or air circulation so garbage would always smell and any time you cooked it got very smoky. The entire apartment just needs a huge renovation to be worth the price. The oven is very old and electric. Water pressure is very minimal in the shower. And there are several hazards. My bedroom had no access to the fire escape because the air conditioner was placed in front of it.",-0.068095238095238,Neutral
28011594,1150112940353535633,2024-05-05,9834751,Leonie,"Ruime, schone en mooie kamer met eigen badkamer/koelkast/magnetron vlakbij de metro naar Manhattan in een rustige en veilige buurt. Ruimte is groter dan op de foto's lijkt. De communicatie met Lee verliep zeer prettig, zowel vooraf als tijdens ons verblijf. Lee is heel behulpzaam; ik had een probleem met mijn terugvlucht en hij heeft mij geweldig geholpen!",0.0,Neutral
772279462487875919,863831623052348276,2023-04-06,67703452,Aggie,"A great little place, cozy and lots of generous little extras. Very attentive and friendly host. Thanks Nicole! :)",0.23375,Positive
52618390,1263115748086295945,2024-10-08,301228517,Stuart,Great communication before and during my stay. Kimberly was always on hand to answer all my questions and had lots of local knowledge which meant it was easy for me to get around. Kimberly was very welcoming and friendly and everything was just as described in the listing. I couldn't fault anything and would happily stay again,0.4347222222222222,Positive
3963635,617348243365521243,2022-05-01,34336368,Sara Kiley,"Amazing, beautiful spot in a lovely bit of Brooklyn. Would 100% book again!",0.6916666666666668,Positive
1456592704448454124,1592199351554521451,2026-01-05,734953644,Maria,"Muy buena ubicación, fácil acceso al servicio público, sitio limpio y muy cerca de los sitios turísticos.  Muy buena comunicación con el arrendatario.  Siempre respondió a mis preguntas y le agradezco infinitamente pues nos dejó entrar antes pues estábamos con mucho frío.  Definitivamente lo recomiendo al 100!",0.0,Neutral
1333268675438835113,1444305465372163960,2025-06-15,701169330,Matthew,"I liked it, the building is a bit old so the elevators weren't working, but not a big deal since you're probably gonna be outside most of the time. Breakfast was pretty good tho. And the staff really friendly, shout out to Juan in the elevator.",0.315625,Positive
818209290472580619,1139210423918592564,2024-04-20,536459460,Thom,"Comfortable, serene, and worthwhile! Highly recommend this property!",0.4083333333333332,Positive
6977204,1247863619359026677,2024-09-17,28819408,Christopher,Great location to explore the city from and Sarah was a great host. Thank you!,0.9,Positive
557031472849294373,821766836180392244,2023-02-07,66755454,Jason,Tash's place was so great!!! she was very accommodating and flexible - not to mention a great interior designer. 10/10 would do again!,0.7333333333333334,Positive
46236500,730406918222339034,2022-10-04,17930112,Janet,Jennifer and her awesome home are the best!  It was absolutely perfect t for our stay. We feel so fortunate to have found her!  We will be back!  She is amazing to work with and takes care detail. We had an awesome stay!  Thank you so much!!!,0.686328125,Positive
32915763,708700225014633919,2022-09-04,119312202,Ivona,"Very clean, stylish and comfortable 2 bedroom ground floor apartment in a recently renovated brownstone. Well equipped kitchen. Beds and pillows very comfortable. Great hosts. 10 minute walk to A line subway which in 6 stops gets you to Manhattan. Residential area which is relatively quiet at night. We felt safe walking back from subway after dark. Grocery as well as a great bakery a few minutes on foot. We came by car and parked on the street which is free but you must (should) move your car twice a week during posted hours for street sweeping (else risk a $65 ticket). Small word of caution for light sleepers - you can hear people walking on the floor above. Great stay - definitely would recommend.",0.2775925925925926,Positive
1356862958825673292,1569783826190805416,2025-12-05,566817676,Lily,Todo excelente,0.0,Neutral
35254823,768150607560766974,2022-11-25,92364470,Mark,..,0.0,Neutral
27429817,734827200053759940,2022-10-10,424765702,Nikola,Great place to stay. Apt is 2 mins away from subway and train. Tony is a wonderfull hoast.Comunication with him was easy and so was check in. Place looks like on fotos. Would recomend to anybody.,0.611111111111111,Positive
37053079,886931159934929677,2023-05-08,75619016,Adrian,Great location!! Tidy and well appointed. Wouldn’t hesitate to recommend.,0.8,Positive
23061070,634782068927855205,2022-05-25,163829857,Walter,"I enjoyed my stay in Robert’s place, found it clean, neat and as described; he attended requests promptly.",0.4333333333333333,Positive
9392164,1522643117936875464,2025-10-01,5098283,Amy,I had a great stay here and really loved how close it was to everything. I had my own private space and bathroom. Everything was clean and the host was very responsive to anything that I needed. Definitely recommend staying here.,0.380952380952381,Positive
883112096841319366,1300866758055083680,2024-11-29,550285193,Sicheng,Really enjoy the living space! Definitely will choose Michelle’s house when back. Very quiet and decent room!,0.1416666666666666,Positive
1035678410792274896,1543649337925127527,2025-10-30,551183331,Phillip,"This was a great place to stay. It’s a nice area with lots of early morning dining spots, and the train station is a short walk away. The apartment was cozy and simple with all the amenities you need. John, who is the co-host, was super helpful and always responsive. My flight was delayed by five hours, but we were still able to check in at 2am with a full guide/tour for our stay! I definitely recommend staying here if you’re looking for places in the upper east side.",0.2337121212121212,Positive
1000691832643780415,1043593844670816633,2023-12-10,391937694,Mauricio,"Es un buen sitio, necesita actualizar el baño, por lo demás está súper bien. El vecindario y el edificio son un poco antiguos y puede ser inseguro si se quiere llegar muy tarde. Es bastante retirado de las estaciones del metro. Cristina un a excelente anfitriona, siempre estuvo atenta a mis solicitudes.",0.0,Neutral
1067484164512158205,1460243468528130641,2025-07-07,27691886,Jessica,"We stayed at another room at Millennium during the first leg of our trip and had another room book for our last leg. Everything was great as usual. Clean, great location, nice room, beautiful view. We were able to catch the NJ side 4th of July fireworks from our room as well. The only complaint we had was that the AC wasn’t working very well but maintenance came and took a look at it while we were out for dinner. I would definitely stay here again!",0.2935897435897436,Positive
1243635476218013219,1576317974228875286,2025-12-14,556738343,Adriana,Excelente ubicación.  Muy buena predisposición del personal.  Permitieron ingresar 2 horas antes. Se puede dejar el equipaje antes del horario de ingreso y después del chek out.,0.0,Neutral
26249544,1238467202704032254,2024-09-04,270511746,Jonathan,"Friendly host, quiet area close to train, very comfortable stay overall!",0.22375,Positive
3543839,1104490614768238558,2024-03-03,521804396,Jose,Thanks you for everything Junior,0.2,Positive
4152752,1208780228826239252,2024-07-25,478675861,Lia,"I would definitely recommend staying here! Niko’s place was exactly what my boyfriend and I needed for a stay in NYC. Room is as described, which is small, but for us that was fine, as we were mainly out and about in the city. Niko is very welcoming and kind. Great host and great place. Highly recommend",0.3143333333333333,Positive
45687094,1219669920783596787,2024-08-09,475670563,Agnes,"Lindsey was an incredible host! It was my first time staying in the US alone and she was so helpful and so so lovely. Check-in was very easy, and my stay there was exactly what I’d hoped for! Any issues which arose were handled quickly and effectively, and Lindsey was always quick to respond to messages. All in all, I strongly recommend a stay in the ideal New York studio apartment!",0.4905716253443527,Positive
18970683,750011389030495025,2022-10-31,447662921,Nehemya,Great stay,0.8,Positive
1157155043074005989,1332776971098351838,2025-01-12,237270018,Kristen,Only negative is a two flight walk up the stairs that really should have better lighting.,0.1,Neutral
711820084444046096,1303766612531925626,2024-12-03,514633472,Paulo,Good stay,0.7,Positive
52749804,684075443389019046,2022-08-01,20307249,Isaac,great place and very clean,0.6383333333333334,Positive
28389715,711601599354798591,2022-09-08,29129323,Sheila,"AMAZING Experience!!<br/>Georgina’s (co-host) place is great, very tidy & clean, it is a lovely AirBnb apartment equipped with everything you need!<br/>It is in a perfect location, quiet neighbourhood, very easy to get around with public transportation (10 min. to Time Square) and within walking distance to shops and restaurants. <br/>Georgina was also very helpful from the beginning, the communication was super easy and quick!<br/>We will be back & Totally recommend it!",0.3983333333333334,Positive
1262487468831421679,1290651030519929240,2024-11-15,56108071,Justin,Great place to rest your head in a great neighborhood! Would definitely stay again.,0.6,Positive
24700919,857959890481810905,2023-03-29,481955984,Maria Gemma,"excelente apartamento, se nos hizo una estancia muy cómoda. La zona muy tranquila y a una calle de Brodway donde se encuentra llena de comercios ( restaurantes, supermercados etc) y línea de tren para ir a Manhatthan en 30 minutos.<br/>si vuelvo a NewYork restaría el apartamento de Maria.",0.0,Neutral
690789292617238611,904391792982167065,2023-06-01,462244679,Jesus,Nice place to stay. Just as described. Calm and peaceful,0.3833333333333333,Positive
1406656633887523986,1429075276504702934,2025-05-25,494916981,Nakyeong,This airbnb is close to many metro station and is comfortable going to manhattan and williamsburg! The room condition was great and the host was communicating with me almost 24/7! 100% recommend,0.6666666666666666,Positive
1538500531915622434,1577013269878064065,2025-12-15,465142683,Steven,"Michael and the other hosts were very helpful, checked in on numerous occasions to make sure my friends and I were settled in ok during our trip. The apartment is lovely with decking outside and slept all 9 of us perfectly. It could become a little cold since we were staying in December, however they were heaters in the flat which was very nice.",0.211875,Positive
1104349873802426432,1595143668684761504,2026-01-09,507890142,Munkhbaatar,Comfortable and clean house. Everything you need was there. Very clear instructions were helpful. There are many services nearby.<br/>Баярлалаа,0.3491666666666667,Positive
731375908393497665,855865680680036974,2023-03-26,382349961,Joseph,"Extremely clean and nice Airbnb accommodation with all the necessities. Overall, a great Airbnb with a good bed and a nice bathroom. Nick is a terrific host and always available.",0.4333333333333333,Positive
917297550127335549,1439200857153525404,2025-06-08,194935486,La Toya,"Michael is God send , he accommodated my family and I last minute. We felt right at home , his communication A-1, up to date appliances, his property is spacious and close to everything we will definitely be returning <br/>Thanks again Michael<br/>Appreciate you",0.0952380952380952,Neutral
784672458205813555,870976542919346029,2023-04-16,31276055,Alexa,Place was in a perfect location to explore east village and easy to get around to all places you may need. Would stay again,0.7166666666666667,Positive
1092954036179575901,1608104147047087570,2026-01-27,303325255,Isel,"The stay was great, loved the view!!",0.9,Positive
46895868,1572623991376049986,2025-12-09,345308646,Alexa,"Excelente airbnb! En 30 minutos el Liir nos dejaba en Manhattan muy cerca a times square y pasaba todo el día y toda la noche. Solo revisen horarios, del airbnb caminando a la estación eran como 15 mins y en uber unos 5 mins. Charlie estuvo al pendiente, nos sentíamos o en un hotel de 5 estrellas, teníamos nuestro baño privado, la cama era muy cómoda y todo impecable y limpio. Volvería aquí definitivamente",0.0,Neutral
20480983,1388510635954136487,2025-03-30,294837181,Tommaso,The loft is really spacious and it has all the comforts. We only stayed one night but we wish we had more time to enjoy the wide selection of sport channels!<br/>Eric is a very thoughtful host who cares a lot about the needs of his guests. The house is located on a quiet street. Can definitely recommend!,0.19,Positive
12041170,1456606850869031642,2025-07-02,580003302,Jabed,"Great place to stay! The check-in and checkout instructions were clear and easy to follow, which made the whole experience stress-free. The place was clean, comfortable, and exactly as described. I would definitely recommend it to others and would love to stay again!",0.375,Positive
1115417017868114695,1276903421232348080,2024-10-27,120891680,Jinal,"Gorgeous view of the Hudson River! Rooms are not as updated, but still clean and responsive staff.",0.6208333333333333,Positive
1177345913286082983,1276874019186840131,2024-10-27,228883152,Peggy,"Emily and Saul were very responsive and easy to communicate with. The room was clean. We only stayed one night for an event in town so didn’t do much exploring, but felt safe while there",0.2833333333333333,Positive
44938771,923189415130407654,2023-06-27,281330551,Shrirang,"Good place, great host. Enjoyed the stay! Needs a bus and subway to get to Manhattan.",0.7083333333333334,Positive
47412929,635517302631180092,2022-05-26,264433579,Jaroslav,"The apartment was clean, tidy, in a nice quiet neighborhood. Not far from the subway station.",0.3033333333333333,Positive
45261941,645624241205813091,2022-06-09,174100893,Lihao,Great location. A bit noise.,0.8,Positive
775328752462827141,1003613128650299689,2023-10-16,21704715,Kayla,The hosts communicated very well. We just noticed the apartment was dirty - particularly the floors and bathroom.  Other than that our stay was fine.,0.0116666666666666,Neutral
697193632643079138,701394093634083510,2022-08-25,388577785,Akira,"Everything is perfect, thank you Manuel!",1.0,Positive
760377148896746634,1474077686649695260,2025-07-26,105516185,Lincoln,A very cool spot in Brooklyn with plenty of restaurants and shops to explore.,0.4549999999999999,Positive
587034845529468111,901528898783502900,2023-05-28,494787320,Chewon,A very clean and comfortable home. The train station is nearby so it was a breeze to get into the city. There are lots of great restaurants nearby in the Jackson Heights neighborhood. Jake was very helpful and nice!,0.5253333333333334,Positive
22463977,1180461209057572174,2024-06-16,446108596,Aishwarya,It was a comfortable stay. Subway is only 2mins walk and there are several breakfast places and bars to visit around the area.,0.1333333333333333,Positive
1092954036179575901,1167407455507450790,2024-05-29,482940366,Karlo,"Amazing from A to Z, would stay again probably coming back in September.",0.3,Positive
48042018,738414024304582815,2022-10-15,462049057,Emilio,Great place to stay. The amenities were perfect. Super easy check in. A must recommend place to stay,0.6416666666666666,Positive
882800080322962362,916664132325197847,2023-06-18,115539659,Clarisse,"Je viens de passer 7 jours dans le studio! J'ai adoré être dans ce coin d'Harlem.<br/>le studio correspond exactement à ce que j'avais besoin. Le métro est à 2 pas, les magasins ne sont pas loin et la 125 rue est 5 min en métro.<br/>Le studio donne à l'arrière du bâtiment donc très calme, il n'y a pas les bruits de la route.<br/>Le studio est très très bien équipé... la cuisine, la salle de bain... il y'a vraiment tout ce qu'on a besoin, je me suis sentie comme chez moi. Si jamais vous oubliez quelque chose de pratique comme un chargeur ""ce qui était mon cas"" Suncerae sera là pour vous aider.<br/>Elle répondra à vos questions et à vos besoins très rapidement.<br/>je recommande son studio pour maximum 2 personnes. Sans hésiter, je vais y retourner.<br/>Merci à toi Suncerae et à bientôt",0.0,Neutral
10709249,1374036605864667320,2025-03-10,69356860,Kara,"Very nice and spacious stay! The apartment was quiet, clean and nicely decorated!",0.5229166666666667,Positive
35369883,1243619737120777823,2024-09-11,247490761,Jose,Wonderful,1.0,Positive
9767424,1442862567686985012,2025-06-13,95694642,Indy,Ik ben hoer voor de tweede keer verbleven. Meer dan tevreden!,0.0,Neutral
1090713696580310351,1450154295651106755,2025-06-23,420904591,Nick,"Initially I was worried that the location on Airbnb was different from the location we were given closer to our trip but it all worked out great. <br/>The airbnb was very clean and the photos were accurate. Plus, it was only a 5 minute walk to the subway. I would definitely stay here again.",0.2395238095238095,Positive
847275579020579828,1135564186718564849,2024-04-15,7188790,Priyanka,Jude and Sojourney were very good hosts and the place was great!,0.955,Positive
3850493,707258372108538395,2022-09-02,66810131,Yasir,"We enjoyed a lovely hassle-free stay at Joe's place. Very clean, close to transport and shops. Quick communication and very helpful host. Highly recommend. Thanks Joe.",0.3385714285714286,Positive
48422033,636904567147812937,2022-05-28,108038378,Stefan,"We would like to thank Michelle for this great AirBnb. Bed are super soft and comfy, room was spotless clean and bathroom was also very clean.",0.4153333333333333,Positive
1097114648877714131,1242157328163476717,2024-09-09,373290591,Ronald,It’s a place to stay if it’s a last minute trip but if you planned your trip before then get something better with a better location!,0.375,Positive
818123992750150461,864477905671683722,2023-04-07,439285249,Kurt,"The unit is located very centrally to be able to walk to SOHO, East village and easy bike rides to Brooklyn or uptown. The building is not the cleanest but the unit was fine. It is a 5th floor walkup so be prepared if you have lots of luggage to move in. <br/>Host was responsive to any communication.",0.45,Positive
50634288,562248300438395351,2022-02-14,431170335,Chantel,Good,0.7,Positive
1333465565598309761,1472590214705582124,2025-07-24,200405430,Robert,"Great communication. Mimi’s space was just like her photos, bathroom was spacious. I would stay again!",1.0,Positive
53494300,1574759796206653986,2025-12-12,259608680,William,Amanda was great! She was very responsive and helpful. The apartment was clean and very charming. It was also a perfect location for us in Bushwick. Hope to stay there again!,0.6953333333333334,Positive
42311578,647052518812264825,2022-06-11,51383658,Theodore,"When I return to New York, my first step is to see if I may find the opportunity to stay at Mathieu's apartment.  For non-New Yorkers, Carroll Gardens is a wonderful neighborhood filled with families and neighborhood stores. And for erstwhile New Yorkers, no better way than to experience Brooklyn.",0.2389610389610389,Positive
593684843078544142,919543669658488106,2023-06-22,12406512,Mark,coco is a great host. everything from checking in and checking out was smooth. very responsive!!! the place is a pearl in the convenient location.,0.5302083333333334,Positive
1240662626849425984,1442099673800545628,2025-06-12,84723654,Alex,"Had a wonderful stay for 4 nights. This was my first shared Airbnb experience, and it was as seamless as possible. The hosts were extremely kind - they maintain a very clean, peaceful space that had everything I needed for a private, enjoyable stay. I appreciated having my own bathroom, and staying in a modern building in the heart of Williamsburg. There is some light to moderate traffic noise outside, but as a precaution I slept with white noise playing from my phone and had no issues sleeping. Also a very short walk to the train, allowing easy access to the rest of Brooklyn and Manhattan. Will definitely try to stay again for future nyc visits",0.2505,Positive
27312914,620972530701581704,2022-05-06,53278068,Yoojin,"I'm so glad I stayed here! The spaces in the house were very clean, pleasant, and well-maintained. The bed was comfortable. I'm noise sensitive and found this spot quiet and peaceful. The parking was also a helpful perk. Based on previous reviews, I was nervous about the shower water pressure. While it  took a while to heat up, it was fine for me (and better than some I've experienced elsewhere).",0.3759090909090909,Positive
1052767826783426157,1214625310971783462,2024-08-02,230849486,Matt,"Andre’s place was great. New York is HOT in the summer, so be prepared as the place has no central AC (noted in the description). Andre does offer rental window AC units if the heat starts to get to you. The location is perfect, less than a block from Barclay’s which has a ton of subway lines to take you all around NYC. Local coffee shops, bodegas, and food trucks are excellent.<br/>There was some construction that caused a bit of a disturbance, but Andre promptly addressed the issue and made us as comfortable as possible. This was above and beyond my expectations for AirBnB service.<br/>I would certainly return next time I visited NYC.",0.219498556998557,Positive
545563697666112561,1022558894430799575,2023-11-11,247202193,Tábata,"Manuel was a sensational host: before, during and after, lucky me! Always very helpful and attentive. The place is exactly as in the photos, clean, well-kept and had everything for a great stay, the bed is one of the best, super comfortable. The neighborhood is nice, with lots of options and as a solo traveler I always felt very safe. I recommend it 1000%.",0.5069444444444444,Positive
9939843,992053367797160498,2023-09-30,294201608,Tuba,"He was very responsive, I like the room and all the amenities! Thank you!",0.3125,Positive
932893071035345056,1189220264487125039,2024-06-28,560051671,Justin,"I had a great stay at Keegan’s! He was extremely nice & accommodating, I would definitely return or recommend this for a friend!!",0.5333333333333333,Positive
1250785543979843686,1276210047986999578,2024-10-26,656227323,雁影,入住在这里，交通非常便捷，74-broadway 是一个大的交通枢纽，去曼哈顿、JFK、flushing都超级方便。<br/>房东回应高效、入住灵活，下次来纽约还会住这里。,0.0,Neutral
1092801249343488052,1387840121123830178,2025-03-29,63792815,Paul,It was a great time. I recommend,0.8,Positive
761570023840746147,850061707294826498,2023-03-18,401932717,Murat,Great host! Thank you so much for your hospitality !,0.625,Positive
49209163,1213162070623787635,2024-07-31,557786759,Federico,"We had a great stay. The host is very helpful and always present for any eventuality, but at the same time respectful of guests’ privacy. The apartment is in a building located in a very quiet area, conveniently close to public transportation. The room is cozy, with a comfortable bed, and has a keypad lock. The duly equipped kitchen and always clean bathroom, together with the nicely decorated living room and terrace made the stay even more pleasant.<br/>Definitely recommended.",0.2638888888888889,Positive
39861293,1168908590774397636,2024-05-31,24807795,Armambo,"Location , location , location! It’s an unbeatable location if you want to explore the city. Room size is pretty decent and a nice bathroom with a bathtub was a plus. Highly recommended.",0.2941666666666666,Positive
35808578,1198642860320381588,2024-07-11,113860515,Antonio,"Cozy place to stay, and easy to access. Many things around within walking distance. The room had everything I needed and has a booklet with a lot of information. Rena was really kind and gave good tips as to how to get around or where to eat. Thank you!",0.4416666666666667,Positive
49923953,1469008301542266659,2025-07-19,485233186,Michael,"La habitación es como se anuncia, hay que caminar unas 3 calles desde la estacion del tren M y la zona no se siente muy segura pero caminamos sin problema.",0.0,Neutral
50145063,612323288674273264,2022-04-24,35130050,Laura,"We enjoyed our stay at this apartment. It's a good size apartment for NYC and on a very quiet street. The bed is very comfortable, the shower is great, and there is so much storage. The back yard area is also super cute.<br/>The apartment is right next to Astoria Park. It is close to a mile to walk to the subway. It's an easy walk but felt long at the end of a day of sightseeing. Astoria Blvd is where the nearest restaurants are. There are not a lot of restaurants really close to the apartment but its NYC and getting any food delivered is super easy.",0.3126031746031746,Positive
1115377466525054553,1468913878832018104,2025-07-19,357024239,Jamiah,amazing place!!,0.9375,Positive
53081378,744236841975999816,2022-10-23,252134312,Patricio,Recomendado,0.0,Neutral
